"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT16","WT18"
"USC00190736","BLUE HILL COOP, MA US","2000-02-05","0.02","0.4","9.0","28","20","20",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-06","0.00","0.1","9.0","34","20","20",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-07","0.00","0.0","8.0","30","20","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-08","0.00","0.0","8.0","40","8","9",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-09","0.00","0.0","7.0","27","8","24",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-10","0.00","0.0","7.0","43","23","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-11","0.00","0.0","6.0","45","34","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-12","0.04","0.0","5.0","41","17","17",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-13","0.00","0.0","5.0","29","17","22",,"    1",,,,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-14","0.75","0.0","4.0","37","22","36",,"    1",,,,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-15","0.50","0.0","0.0","55","29","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-16","0.00","0.0","0.0","38","25","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-17","0.03","0.5","0.0","46","21","21",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-18","0.00","0.0","0.0","27","16","20",,"    1",,"    1",,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-19","1.01","6.7","7.0","31","20","23",,"    1",,"    1",,"    1",,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-20","0.13","2.6","8.0","29","23","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-21","0.00","0.0","7.0","35","23","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-22","0.00","0.0","6.0","38","22","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-23","0.00","0.0","5.0","44","30","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-24","0.00","0.0","2.0","51","34","44",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-25","0.02","0.0","0.0","61","38","38",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-26","0.81","0.0","0.0","38","33","35",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-27","0.08","0.0","0.0","42","35","41",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-28","0.01","0.0","0.0","58","41","52",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-02-29","0.26","0.0","0.0","52","33","33",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-01","0.00","0.0","0.0","48","33","35",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-02","0.02","0.0","0.0","49","33","37",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-03","0.00","0.0","0.0","46","30","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-04","0.00","0.0","0.0","45","29","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-05","0.00","0.0","0.0","51","30","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-06","0.00","0.0","0.0","49","30","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-07","0.00","0.0","0.0","47","29","30",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-08","0.00","0.0","0.0","62","30","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-09","0.00","0.0","0.0","53","37","43",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-10","0.03","0.0","0.0","71","42","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-11","0.00","0.0","0.0","42","33","33",,"    1",,"    1",,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-12","1.27","0.0","0.0","41","33","38",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-13","0.39","0.0","0.0","39","26","27",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-14","0.00","0.0","0.0","40","27","29",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-15","0.00","0.0","0.0","51","29","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-16","0.00","0.0","0.0","61","38","49",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-17","1.11","0.1","0.0","71","31","31",,"    1",,"    1",,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-18","0.39","2.9","2.0","31","13","15",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-19","0.00","0.0","1.0","30","15","23",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-20","0.00","0.0","1.0","35","23","33",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-21","0.02","0.0","0.0","39","32","33",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-22","0.04","0.0","0.0","37","33","36",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-23","0.00","0.0","0.0","41","30","34",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-24","0.00","0.0","0.0","62","34","46",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-25","0.00","0.0","0.0","63","37","41",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-26","0.01","0.0","0.0","63","41","50",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-27","0.00","0.0","0.0","64","34","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-28","0.76","0.0","0.0","59","38","50",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-29","0.82","0.0","0.0","56","41","41",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-30","0.00","0.0","0.0","57","39","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-03-31","0.00","0.0","0.0","51","32","36",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-01","0.00","0.0","0.0","55","34","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-02","0.00","0.0","0.0","61","28","48",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-03","0.00","0.0","0.0","64","48","51",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-04","0.11","0.0","0.0","55","43","55",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-05","0.21","0.0","0.0","63","38","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-06","0.00","0.0","0.0","48","32","34",,,,"    1",,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-07","0.04","0.0","0.0","58","34","46",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-08","0.00","0.0","0.0","64","45","53",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-09","0.64","0.0","0.0","74","53","58",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-10","0.15","0.0","0.0","58","31","37",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-11","0.00","0.0","0.0","51","30","33",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-12","0.13","0.0","0.0","46","33","40",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-13","0.00","0.0","0.0","48","29","34",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-14","0.00","0.0","0.0","50","33","38",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-15","0.00","0.0","0.0","54","38","52",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-16","0.17","0.0","0.0","68","52","56",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-17","0.02","0.0","0.0","65","40","40",,,,"    1",,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-18","0.01","0.0","0.0","45","36","39",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-19","0.69","0.0","0.0","42","38","39",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-20","0.15","0.0","0.0","41","39","41",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-21","0.03","0.0","0.0","56","41","43",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-22","2.42","0.0","0.0","43","39","43",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-23","0.60","0.0","0.0","45","39","40",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-24","0.48","0.0","0.0","45","38","41",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-25","0.00","0.0","0.0","51","38","42",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-26","0.31","0.8","1.0","47","32","33",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-27","0.40","0.2","0.0","36","33","36",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-28","0.00","0.0","0.0","47","36","40",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-29","0.00","0.0","0.0","53","40","43",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-04-30","0.00","0.0","0.0","54","43","49",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-01","0.00","0.0","0.0","60","38","45",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-02","0.06","0.0","0.0","64","45","51",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-03","0.06","0.0","0.0","63","43","51",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-04","0.00","0.0","0.0","65","43","50",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-05","0.00","0.0","0.0","70","50","56",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-06","0.03","0.0","0.0","80","56","58",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-07","0.00","0.0","0.0","67","52","58",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-08","0.00","0.0","0.0","91","58","75",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-09","0.13","0.0","0.0","89","58","66",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-10","0.01","0.0","0.0","93","43","43",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-11","0.64","0.0","0.0","47","41","42",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-12","0.00","0.0","0.0","64","42","56",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-13","0.00","0.0","0.0","71","49","50",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-14","0.28","0.0","0.0","56","48","52",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-15","0.00","0.0","0.0","75","45","51",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-16","0.00","0.0","0.0","63","42","50",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-17","0.00","0.0","0.0","66","49","54",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-18","0.00","0.0","0.0","72","52","58",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-19","0.38","0.0","0.0","68","44","44",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-20","0.35","0.0","0.0","46","40","46",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-21","0.02","0.0","0.0","56","45","47",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-22","0.00","0.0","0.0","54","45","48",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-23","0.43","0.0","0.0","58","44","47",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-24","0.42","0.0","0.0","63","47","53",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-25","0.42","0.0","0.0","66","49","55",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-26","0.13","0.0","0.0","70","51","55",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-27","0.00","0.0","0.0","72","50","57",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-28","0.00","0.0","0.0","73","51","57",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-29","0.01","0.0","0.0","62","47","54",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-30","0.00","0.0","0.0","56","43","49",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-05-31","0.00","0.0","0.0","62","43","47",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-01","0.00","0.0","0.0","72","47","60",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-02","0.00","0.0","0.0","86","60","68",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-03","0.55","0.0","0.0","87","56","60",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-04","0.00","0.0","0.0","70","51","59",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-05","0.00","0.0","0.0","73","52","54",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-06","0.00","0.0","0.0","61","51","53",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-07","3.79","0.0","0.0","54","43","44",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-08","0.08","0.0","0.0","67","44","61",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-09","0.00","0.0","0.0","74","59","69",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-10","0.00","0.0","0.0","81","68","74",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-11","0.00","0.0","0.0","90","52","59",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-12","0.90","0.0","0.0","65","49","49",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-13","0.04","0.0","0.0","54","48","53",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-14","0.09","0.0","0.0","61","49","52",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-15","0.00","0.0","0.0","63","52","57",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-16","0.00","0.0","0.0","65","57","65",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-17","0.00","0.0","0.0","84","65","74",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-18","0.04","0.0","0.0","89","60","68",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-19","0.30","0.0","0.0","75","56","58",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-20","0.00","0.0","0.0","71","56","64",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-21","0.00","0.0","0.0","79","61","67",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-22","0.00","0.0","0.0","80","67","69",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-23","0.05","0.0","0.0","83","61","66",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-24","0.00","0.0","0.0","78","61","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-25","0.00","0.0","0.0","80","64","70",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-26","0.00","0.0","0.0","83","67","71",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-27","0.00","0.0","0.0","83","70","75",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-28","1.43","0.0","0.0","88","62","63",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-29","0.18","0.0","0.0","81","61","64",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-06-30","0.00","0.0","0.0","72","60","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-01","0.00","0.0","0.0","77","59","64",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-02","0.00","0.0","0.0","80","62","70",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-03","0.00","0.0","0.0","85","65","69",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-04","0.00","0.0","0.0","85","67","71",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-05","0.00","0.0","0.0","80","64","70",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-06","0.00","0.0","0.0","81","55","61",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-07","0.00","0.0","0.0","77","57","63",,,"    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-08","0.00","0.0","0.0","73","51","59",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-09","0.00","0.0","0.0","75","59","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-10","0.26","0.0","0.0","79","63","71",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-11","0.00","0.0","0.0","83","59","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-12","0.00","0.0","0.0","80","57","64",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-13","0.00","0.0","0.0","82","63","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-14","0.00","0.0","0.0","84","63","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-15","0.00","0.0","0.0","81","64","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-16","0.49","0.0","0.0","77","64","66",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-17","0.02","0.0","0.0","78","57","58",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-18","0.00","0.0","0.0","72","58","66",,"    1","    1",,"    1",,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-19","1.65","0.0","0.0","83","55","60",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-20","0.00","0.0","0.0","67","56","61",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-21","0.00","0.0","0.0","68","55","62",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-22","0.21","0.0","0.0","79","60","67",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-23","0.00","0.0","0.0","79","56","63",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-24","0.00","0.0","0.0","78","63","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-25","0.00","0.0","0.0","77","62","64",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-26","0.00","0.0","0.0","69","61","62",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-27","1.23","0.0","0.0","63","59","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-28","0.59","0.0","0.0","63","59","60",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-29","0.00","0.0","0.0","70","60","62",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-30","0.00","0.0","0.0","77","60","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-07-31","0.57","0.0","0.0","75","61","61",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-01","0.09","0.0","0.0","64","61","62",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-02","0.03","0.0","0.0","67","62","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-03","0.01","0.0","0.0","79","63","72",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-04","0.07","0.0","0.0","80","66","67",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-05","0.00","0.0","0.0","79","60","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-06","0.00","0.0","0.0","79","62","67",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-07","0.01","0.0","0.0","79","65","71",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-08","0.00","0.0","0.0","85","71","75",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-09","0.00","0.0","0.0","85","69","72",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-10","0.42","0.0","0.0","85","68","70",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-11","0.00","0.0","0.0","82","63","69",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-12","0.08","0.0","0.0","78","62","62",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-13","0.00","0.0","0.0","68","59","62",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-14","0.35","0.0","0.0","69","60","60",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-15","0.32","0.0","0.0","64","60","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-16","0.00","0.0","0.0","68","63","65",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-17","0.10","0.0","0.0","78","56","61",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-18","0.00","0.0","0.0","73","51","61",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-19","0.15","0.0","0.0","71","59","59",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-20","0.00","0.0","0.0","75","52","57",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-21","0.00","0.0","0.0","70","51","55",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-22","0.00","0.0","0.0","73","55","61",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-23","0.00","0.0","0.0","76","58","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-24","0.38","0.0","0.0","73","58","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-25","0.00","0.0","0.0","79","60","64",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-26","0.00","0.0","0.0","79","61","68",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-27","0.00","0.0","0.0","82","62","66",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-28","0.00","0.0","0.0","83","64","66",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-29","0.00","0.0","0.0","73","59","64",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-30","0.00","0.0","0.0","74","58","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-08-31","0.00","0.0","0.0","77","63","68",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-01","0.00","0.0","0.0","85","68","73",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-02","0.03","0.0","0.0","85","71","72",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-03","0.02","0.0","0.0","74","59","61",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-04","0.00","0.0","0.0","73","61","70",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-05","0.06","0.0","0.0","74","46","48",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-06","0.00","0.0","0.0","63","45","49",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-07","0.00","0.0","0.0","63","49","53",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-08","0.00","0.0","0.0","74","53","56",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-09","0.00","0.0","0.0","78","56","67",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-10","0.00","0.0","0.0","82","59","62",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-11","0.00","0.0","0.0","71","58","58",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-12","0.00","0.0","0.0","78","58","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-13","0.17","0.0","0.0","82","63","68",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-14","0.00","0.0","0.0","79","58","65",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-15","0.15","0.0","0.0","77","57","63",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-16","0.73","0.0","0.0","66","49","51",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-17","0.00","0.0","0.0","67","45","48",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-18","0.00","0.0","0.0","68","48","57",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-19","0.00","0.0","0.0","77","57","61",,"    1","    1",,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-20","1.02","0.0","0.0","76","61","63",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-21","0.00","0.0","0.0","80","63","67",,"    1",,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-22","0.00","0.0","0.0","75","48","52",,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","2000-09-23","0.00","0.0","0.0","67","52","56",,,,,,,,,,,
